Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
495461f90c095d0a10ac74323567d085cb681db9,Fixed paths in windows #178,['ef1028dee60ea49b2bd4eee8de34f7929b927ca1'],False,['utils.ts']
4662634fa5a8727c497f73ec067e7aef3e23e157,Fixed path variables in windows for locating files #178,['495461f90c095d0a10ac74323567d085cb681db9'],False,['utils.ts']
0502b02a3b600dfb3877bc9ed2e743a2ccc652ed,version change,['4662634fa5a8727c497f73ec067e7aef3e23e157'],False,"['README.md', 'package.json']"
28f2b6f47b2906770af290750499f681a37245b8,Bug fix to how paths are resolved #178,['0502b02a3b600dfb3877bc9ed2e743a2ccc652ed'],False,['utils.ts']
46bdd570f442553ab6300e31a077ffd2a0d17fb3,"modification to disable signature provider if any performance related issues are reported #71, #183",['1212945f91866532ffe6382126de2f217159a131'],False,"['extension.ts', 'signatureProvider.ts']"
659e62e1ca63b77e3a2921022b8f769b65c965ef,bug fix #71,['46bdd570f442553ab6300e31a077ffd2a0d17fb3'],False,['jediProxy.ts']
6cc1ca1c8a2e18c067bf360a1cb6522d4f4c77a7,auto indenting for except keyword #137,['dbd829a395bf976b78d445cfc63c656be68083cb'],False,['extension.ts']
4a6b1cf335856be5d38debd5d3e9ccde89c940f6,fixed formatting #205,['6cc1ca1c8a2e18c067bf360a1cb6522d4f4c77a7'],False,['editor.ts']
89fc7fe6f21d4799a3ce4eb4cf468dffea02e4c9,fixed launcher config,['4a6b1cf335856be5d38debd5d3e9ccde89c940f6'],False,['launch.json']
587f48024e21e8d0a146840533488e90f7afadce,"linter issues (if errors, promise wasn't resolved)",['89fc7fe6f21d4799a3ce4eb4cf468dffea02e4c9'],False,"['baseLinter.ts', 'flake8.ts', 'pep8Linter.ts', 'prospector.ts', 'pydocstyle.ts', 'pylint.ts', 'extension.lint.test.ts']"
3b82153faf654e68db7cc2fa425ddab583e11638,changes to linter tests,['985832af2e92635a0037b9c26f0975c5ff8b42f9'],False,"['extension.lint.test.ts', 'file.py', '.flake8', 'file.py', '.pep8', 'file.py', '.pydocstyle', 'file.py', '.pylintrc', 'file.py']"
1d412e344f8aaccbe24bef604a30c042b1bc1e1c,fixes issue #215,['0be6c645155f8aed98d7e73a29252ea182a0200d'],False,['extension.ts']
2bc6a3fb2668d1343c53f21f1f4538c5c3759d1a,fixed default value for pytest program #211,['1d412e344f8aaccbe24bef604a30c042b1bc1e1c'],False,['package.json']
4061d5e1316aca833bd3cf2906c78b778c1c9480,react to changes to python path #216,['2bc6a3fb2668d1343c53f21f1f4538c5c3759d1a'],False,"['configSettings.ts', 'utils.ts', 'hoverProvider.ts', 'jediProxy.ts', 'referenceProvider.ts', 'symbolProvider.ts']"
826406f03b0b204cae091fef34c089195a1c3e0a,unit test not failing for py 3.5 #220,['c84c36dd82a98018592494e8a728d741091ee5ac'],False,['extension.simpleRefactor.test.ts']
ea4d99931e795041b1291124384d3bea6db36802,error handling in tests #220,['f1970a5a1f31135f5cbfb3f62e24d441b2470d0f'],False,['extension.simpleRefactor.test.ts']
2ade46d552f7320a3cb048182cf000c05165f2d0,logging to fix travis tests #220,['c29ca432a0e72875c17bc4761d60ff1633c919b7'],False,"['simpleRefactorProvider.ts', 'proxy.ts', 'extension.simpleRefactor.test.ts']"
a14db365155c38f36c12f4378cf07cccd43b11b3,handle errors when sending telemetry events #220,['ce94d13f654fc8119b26bd1c50b88074e2b6beca'],False,['proxy.ts']
762f08dbcc2cfc551eb0416ff3dc33a2c6436c76,handling errors in selections of refactoring #220,['c1c94cb85312a994188d4a04ea3c8deeb77658f6'],False,"['simpleRefactorProvider.ts', 'extension.common.test.ts', 'extension.format.test.ts', 'extension.lint.test.ts', 'extension.refactor.extract.method.test.ts', 'extension.refactor.extract.var.test.ts']"
9a41ce3c82344c48a9ec224a87c22d0bb72f80e8,changes to error msg and added context menu #220,['9d0e7f93b8b3ccd49a336dcb8d963dc59a2fc58f'],False,"['.travis.yml', 'package.json', 'simpleRefactorProvider.ts']"
6c2ba51dd9af9171b48484491ad7a2e5ea6f9aea,bug fix in rope project dir #220,['ff59786aba8af9cd6867e6eaeadd357c49287b96'],False,"['refactor.py', 'proxy.ts']"
3e0a221affe06f545a1f1a1ec9f91d61d4e4767c,updated read me with more changes,['65b5ffc67707ccd03ff9faec4df842976952f8e5'],False,['README.md']
de568229f49f2e08359d392fc4fce6361af8b20e,added debugger attach config,['3e0a221affe06f545a1f1a1ec9f91d61d4e4767c'],False,['package.json']
8a0279cf176eb14f3817863d75b9c8258c32a4c5,screen sample for google app engine debugging #213,['de568229f49f2e08359d392fc4fce6361af8b20e'],False,['debugGAE.gif']
ab25c4116f716eb3486cbcec3b72efeaea24878c,handle invalid pythonPath when debugging #229,['b56b78e21679cb8469e19edd136b6328590237cb'],False,"['DebugClient.ts', 'LocalDebugClient.ts', 'BaseDebugServer.ts', 'LocalDebugServer.ts', 'Main.ts', 'PythonProcess.ts']"
fb216417e3f6d3956ffa450a853957e47d1f148e,Updated readme with fix for #229,['d295b6715d2c0de876560065cfcb44dcfcd7f15a'],False,['README.md']
9d292b59f8f3cdac5f73314642af7dd04cf9b106,fixes to deferred,['ca07fcf561b94ab2393ae7b7e7d7eab53fb11e63'],False,"['package.json', 'helpers.ts', 'utils.ts', 'BaseDebugServer.ts']"
dfc6001f017f6744fd5c7855266552482c22e0f4,updated with fix for #152,['cf5b27cf857ebf4073419c4e3104f771cf475c7c'],False,['README.md']
11435e1c02aa694715858253b0e38a44047f5b31,fixed formatting,['dfc6001f017f6744fd5c7855266552482c22e0f4'],False,['README.md']
26b4d89b555611c4e905899e49c42b2012711726,minor changes before updating to 0.3.19,['69d73ccd1de19a78fefa6a2b08cb1b0d4ac957ad'],False,"['README.md', 'package.json']"
786de71be00e768d66236dccf1c4a4a4a78db347,fixed 244,['7fe4d2d352ae75abf427993245608d770a639807'],False,['proxy.ts']
f3c454c1360d19ca52558dad8d2fd18520231144,fixed unit tests,['3e09c21d42dd2e95072739cc80ab4d455b5f27f3'],False,"['extension.refactor.extract.method.test.ts', 'extension.refactor.extract.var.test.ts']"
6c7a0eb520e4afc8eefa8fe7c83cf021ceb8903d,fixes to json deserialization,['f3c454c1360d19ca52558dad8d2fd18520231144'],False,"['refactor.py', 'proxy.ts']"
e1144335ce5cb943cd9aea646ef13a2864a34177,fixed parsing errors in refactor,['6c7a0eb520e4afc8eefa8fe7c83cf021ceb8903d'],False,['proxy.ts']
59e3c95771affc4146b2ac830d626abfe9bad117,fixed #237,['c9d65ef19b46d9d680098a6b15337a29e4b82b52'],False,"['Utils.ts', 'Main.ts']"
4b023eff97d2b695733223be2e469fb77d78cdcd,"Merge pull request #247 from robsonpeixoto/patch-1

Add pdb snippet","['59e3c95771affc4146b2ac830d626abfe9bad117', '4646b00467570a804a789164b4b10262d57e985f']",True,[]
c45bdd94d6aabeb5db3f14e7b56fe405e5fb7390,fix for #244,['4b023eff97d2b695733223be2e469fb77d78cdcd'],False,"['refactor.py', 'simpleRefactorProvider.ts', 'proxy.ts']"
2b822b9ab69a33eb1a2957f12d9b308e70b329cf,Change error info messages to error type,['cfb4c4b6b4bc9273a8c92cb1589e92b8e88bba2c'],False,['setInterpreterProvider.ts']
c5bd9c9d78f067f4a70e1132bfaa0d3b820beec7,remove prefix when displaying error #263,['cd3f4b51f99437d0ad770f82b67609d262c9d1f7'],False,['LocalDebugClient.ts']
1029ae79eff0bff8d103c2445412b2d4b604b86a,Fixes #263,['c5bd9c9d78f067f4a70e1132bfaa0d3b820beec7'],False,['LocalDebugClient.ts']
cd99db81d254850aa550496ee25746ac416fd473,Fixes #263,['1029ae79eff0bff8d103c2445412b2d4b604b86a'],False,['LocalDebugClient.ts']
a45565da5436e0fa2f9239ec7a90e0204d567a72,fixed ability to run individual nosetests,['6429d5fcaede5e004c9f64b5c24bb67288660bb7'],False,"['constants.ts', 'contracts.ts', 'main.ts', 'picker.ts', 'main.ts', 'collector.ts', 'main.ts', 'runner.ts', 'collector.ts', 'main.ts', 'runner.ts', 'testUtils.ts', 'xUnitParser.ts']"
98adeb41008c9ba98be785a4d41c27632181bd50,Fixed error message #239,['daea5405c1eea88ebf8e674bc77d58c51e568202'],False,['testUtils.ts']
e7dc1521bb29b19a4997d0fd558e8ea54914dca7,Bug fix - ceck if token is non null #239,['77bbec093d3678b111d47910386388cfc4e6aabb'],False,"['baseTestManager.ts', 'collector.ts']"
bbb3d259b3a0eb463e3c39e79c7c83f53606db2e,fixed ui jumping issue #239,['0ce535fc6b24bddfb08763db369c425fb3e0df6c'],False,"['main.ts', 'testFiles.ts']"
72578e9545c0860d5729db4508bf133a1b795882,linter issues,['e62fb266fba8514d06d5ad5aa097c989b1fcd6c5'],False,['testFiles.ts']
9b8f454e7bb5158551211607273c6f389ce816a5,fix duplicating of output channel,['72578e9545c0860d5729db4508bf133a1b795882'],False,['extension.ts']
850fe0d1029f77900d8eaf0a4ef8c6c758ed241f,"temp change, run tests in integrated terminal #239",['3497ae057622ccb67cfc876f8082a533889d7bb3'],False,['runner.ts']
d77294c2ec1ae41339e8f124249fe7750f6e3125,fix separator #239,['f328a8f5f17640ea2863e38b12a2cffb57f4c3bf'],False,['picker.ts']
79d97ee4d0024606085c6c16e6a30460fb7a51e1,investigate debugging of tests #239,['9bdb4f0e918ea36023b2ae60ff8d6b417e3db633'],False,['LocalDebugClient.ts']
2355f372f37bcafe52d6c83de2f722cbb5754f0d,more changes to unittests #239,['406846a0cfb366a3477f8c5c68309165d11d06a0'],False,"['visualstudio_py_testlauncher.py', 'constants.ts', 'codeLensProvider.ts', 'testFiles.ts', 'baseTestManager.ts', 'testUtils.ts', 'main.ts', 'picker.ts', 'main.ts', 'testFileCodeLensProvider.ts', 'todo.md', 'runner.ts']"
ba9c6beb67b04b75f59681fb53fbfa7cd53bfbda,display exception info in variables section #271,['69d133b8a61cf2e9cb7da2345bc2129ca34c944d'],False,['Main.ts']
a4c83e1ad538d60b0b5d7e59f1521289672387bd,generic way to handle and check ENOENT errors,['ba9c6beb67b04b75f59681fb53fbfa7cd53bfbda'],False,"['helpers.ts', 'utils.ts', 'Main.ts', 'baseFormatter.ts', 'baseLinter.ts']"
80d606cb91b8f917fb80a0ef817518c3ab1d7ca4,Add support for running without debugging #118,['a4c83e1ad538d60b0b5d7e59f1521289672387bd'],False,"['DebugClient.ts', 'DebugFactory.ts', 'NonDebugClient.ts', 'NonDebugServer.ts', 'Main.ts']"
284e5dc74b9299a23433a0b98604878298a48525,fixes #252,['d7078e50fcfacb4a895a7ded2ae79ab0da749855'],False,['Main.ts']
ecc7b888c3c8dc0d8f4313a2ccdd8e69c8244068,Handle errors in launching process,['284e5dc74b9299a23433a0b98604878298a48525'],False,['LocalDebugClient.ts']
eb9474c5a2d49985a5b9ae4f9c28c4ff200bc4c2,fixes #224,['ecc7b888c3c8dc0d8f4313a2ccdd8e69c8244068'],False,"['package.json', 'open.ts', 'LocalDebugClient.ts']"
bea497808c4e7574e9297950393b61400ecc616e,using integrated terminal when debugging,['eb9474c5a2d49985a5b9ae4f9c28c4ff200bc4c2'],False,"['package.json', 'Contracts.ts', 'Terminal.ts', 'LocalDebugClient.ts', 'NonDebugClient.ts', 'Main.ts']"
b254112021c102f042deeabc8c83f5a6048eac52,errors image #239,['05fe63e6f85bab4e080f6c872a1a71c60534cd70'],False,['errors.png']
0574b3245706d646babc0f5942422aabe7131918,fixes to unittest #239,['fd42e9b52fb81cffef13c545421fb3e504c347c9'],False,"['configSettings.ts', 'runner.ts']"
4f4826027db977b98297a42233eb9ece527c6350,fix calculation of success count #239,['0574b3245706d646babc0f5942422aabe7131918'],False,['xUnitParser.ts']
d842eb6b3fc2aa49a87f062788145d378dc808c1,"Merge branch 'debugTerm'

* debugTerm:
  added pathUtils
  using integrated terminal when debugging","['4f4826027db977b98297a42233eb9ece527c6350', 'f104a19ad8fbbff62c875076ecd7666db493ea80']",True,[]
d55ad895c74f91daddfb23eb8960b01527a6b02d,ui changes #239,['e2754e1dff35c91d56aa9123cf0543a358dbf4ca'],False,"['package.json', 'constants.ts', 'baseTestManager.ts', 'picker.ts', 'main.ts']"
8d0f73af38d10e1341c778cf1fa0bd1a651cdba9,default debug config options,['9b435a2893f22ebc968be309a7e5588637d30e90'],False,"['package.json', 'Contracts.ts', 'LocalDebugClient.ts', 'NonDebugClient.ts', 'Main.ts']"
dd5619f16146f9f884251ea4d9372661baa12179,"Merge pull request #274 from jabooth/setInterpreterImprovements

Select Workspace Interpreter now can perform change itself","['8d0f73af38d10e1341c778cf1fa0bd1a651cdba9', '609cb047c9a81b84fb3fa71f3adb1c98e714c310']",True,[]
7e7204face9d42cec98efca3b4987bdf538c16d2,"remove unneeded imports, doc workaround",['97d4fc19624aeb0be67606e95ac705d6b71f6c91'],False,['execInTerminalProvider.ts']
e262666a3ce2c7b467d99897bb34bdb96128d7a6,send changes to terminal immediately,['d3a17a05c5d269ac7a798a987283186781ff8fe5'],False,['execInTerminalProvider.ts']
226864994108c68cefdb7d86ef86ab48e9bfad1f,fixes #224,['a9df1f18b91727c5d1f6a21f5587baa36f04d781'],False,"['visualstudio_py_testlauncher.py', 'codeLensProvider.ts', 'testFileCodeLensProvider.ts', 'todo.md', 'runner.ts']"
1b88337eb4fad3f57c55ef2e566bad1d21253456,ui changes #239,['226864994108c68cefdb7d86ef86ab48e9bfad1f'],False,['constants.ts']
e4238e664ec551560869301a8d53939d4ca0dd2c,fixed merge issues,['1b88337eb4fad3f57c55ef2e566bad1d21253456'],False,"['extension.ts', 'main.ts']"
7610fc5e27143714ec446001b894e5b4ed7b1c6c,fixed bug in debugger,['85aaf488867f1055571ef8dd8b284d3cfb5eb52c'],False,"['LocalDebugServer.ts', 'Main.ts']"
80488990a5688a973127ab9987c33285e981315e,fixed issues in remote paths of debugger,['5fff02d86de8e1c9af80065318394978da0cb0ea'],False,['Main.ts']
faec5145f751137581611701aaa780e413962b81,fix #294,['342c02ba9d590acc5f8e473da3a29ad731859c8e'],False,['python.json']
d553194c08297005c42e352109c5f9b22323ecf3,"Rename launch config names for the debugger.

To make them clearer for new contributors.",['faec5145f751137581611701aaa780e413962b81'],False,"['launch.json', 'launch.json']"
eee7e0f0474d9fd4573b7fae201d59a03f5bccfc,integrated debugger image,['faec5145f751137581611701aaa780e413962b81'],False,['integratedDebugger.gif']
c3a55ca96f9db5119d665a2a9a6d9e8806631c91,"Merge pull request #295 from jackqq/master

Rename launch config names for the debugger.","['eee7e0f0474d9fd4573b7fae201d59a03f5bccfc', 'd553194c08297005c42e352109c5f9b22323ecf3']",True,[]
062d0d5b381d039eef6ab54bc831528aadaf4a37,fix #292,['c3a55ca96f9db5119d665a2a9a6d9e8806631c91'],False,"['Contracts.ts', 'PythonProcess.ts', 'PythonProcessCallbackHandler.ts']"
630ed734b799609bd93e08697bb53c27c45090c8,fix #301,['2828ce27122a1419301a191edbe78f1a671334f3'],False,"['utils.ts', 'collector.ts', 'runner.ts', 'collector.ts', 'runner.ts']"
273e1185816f838614ee749bbb3c70449849dbce,fix to remove unwanted files #296,['29e34b7d5692ac2830ec9b4ca2f39dab6a304df6'],False,['.vscodeignore']
db5a312616b7547f253acf823f83d9f9634c7f86,fix #252 and #302 after vscode update to 1.5.1,['65fa4984029f8cdb5b597fb37a1f0e0bc0d26bd8'],False,['Main.ts']
39838f454ae76e62c55232abd2a9ea361eedd09e,"Merge pull request #305 from jackqq/master

fix #252 and #302 after vscode update to 1.5.1","['65fa4984029f8cdb5b597fb37a1f0e0bc0d26bd8', 'db5a312616b7547f253acf823f83d9f9634c7f86']",True,[]
24dd3f4fbea1d558b02d16a2c2c1e99a045e9f82,fix #307,['512e584eed11571b057fb8ffdeaeef6bfc7efcdc'],False,"['baseTestManager.ts', 'main.ts', 'collector.ts', 'main.ts', 'main.ts']"
bab313995ed45df35062fd51f606f93b7d4aa208,fix #308,['24dd3f4fbea1d558b02d16a2c2c1e99a045e9f82'],False,['execInTerminalProvider.ts']
ba631c01a645071f3165772e919a3cc0e076cfda,fix linter messages,['a61efcd9675ce4fcfcbcc2dd4ac900ce62e4b621'],False,['LocalDebugClient.ts']
a392521a98b132ff7e4ae424f01da0c5877525fb,fix #309,['17e3636fcd1c517aeb90fe8d59e70f82b6f38a0f'],False,['visualstudio_py_testlauncher.py']
cdc49cfef8056b1e618510f9311460f174601122,Changed capitalization of context menu entry,['e9b96b017cb78f90cf6ed94e6f10161913ea5881'],False,['package.json']
a23dfb95929b76d63d1b44c6cddbb815617221cd,fix #322,['1709e98ffd92d94e5bfce20f7be99d595e0c927b'],False,['completionProvider.ts']
fc49dd85f9ef690f3f9bbdda1a6e96282c411248,"Merge pull request #320 from gandhis1/capitalizationFix

Changed capitalization of context menu entry","['e8ff7a7b8b505de954493eaa21ebec2cf0c8f273', 'cdc49cfef8056b1e618510f9311460f174601122']",True,[]
66f335ef217d6bae78e6d029b250db7e316892c5,Fixed argument order,['2853f77735d1a50a1e6519f8423527f9e0b0a0e9'],False,['execInTerminalProvider.ts']
d7ce09f939e11624c720fc3370da71f4bb8971a0,Thanks to tslinter for fixing JS syntax issues,['66f335ef217d6bae78e6d029b250db7e316892c5'],False,['execInTerminalProvider.ts']
5b53f92d773a58410d22b937068db93324606057,fix #317,['76e3613bfcbff03dbd11521e3123723fb18e7815'],False,['pydocstyle.ts']
599983fcb204a9cc8773c41ecac3fabfd8159cab,jupter changes,['86aee41ddf8b054be936deea8c44fe35ab87a4e5'],False,"['package.json', 'results.html', 'kernel-manager.ts', 'kernel.ts', 'main.ts', 'proxy.ts', 'resultView.ts', 'test.js', 'lib.dom.d.ts', 'types.d.ts']"
1ff1a88165a5a50b16b5d35c06875bc10b495e5e,fixed linter issues,['078dedf2fa0e3b7ed4e2855f8f2e071dc21406e0'],False,"['contracts.ts', 'types.d.ts', 'zmq-kernel.ts']"
6bb399ac97645d374926095179e26156a7f0aba1,removed files and fixed linters msgs,['1ff1a88165a5a50b16b5d35c06875bc10b495e5e'],False,"['package.json', 'jupyter-js-services-shim.ts', 'kernel-manager.ts', 'kernel.ts', 'main.ts', 'proxy.ts', 'resultView.ts', 'test.js', 'lib.dom.d.ts', 'types.d.ts', 'ws-kernel.ts', 'zmq-kernel.ts']"
9293e62c1046ac64228348be5ed134d5c07a1a81,bug fix when loading results,['b15898f8a11650911409f9d2e2f25ee746355177'],False,"['kernel-manager.ts', 'main.ts']"
9a4dd7b4058b0bddf8fb401a5c6abbb0ce50306b,changes to manage the kernel,['d6e84bd440a576ca106492c27473fe282d4b2488'],False,"['configSettings.ts', 'constants.ts', 'contracts.ts', 'kernel-manager.ts', 'kernel.ts', 'main.ts']"
9bddcd735e2b65cb6e3faa5184e9f460d565f79b,fixed displaying latex with iframes,['6d080b24e80a4325c717d5891917a9b5880ee830'],False,"['main.ts', 'main.ts', 'resultView.ts']"
cc4960306d9d9f5762650d66dfb73ce14238f487,linter issues,['19d9fe1ad0e6f199467cc3f7682a48be8f805020'],False,['helpers.ts']
45685b7b2228400797fdcfa54409512ecb213fe5,bug fixes,['497a515b3774218a25a07fd6bc16124a6dc6afe3'],False,"['cells.ts', 'cellOptions.ts', 'cellBorderProvider.ts']"
e129334667e5805bbfaec5f5219ce3b504be05e8,change code lens behaviour,['45685b7b2228400797fdcfa54409512ecb213fe5'],False,['codeLensProvider.ts']
8f731129712e6999813b08698f4563ab73863c8c,change title,['e129334667e5805bbfaec5f5219ce3b504be05e8'],False,['package.json']
bc065d05e50c69578034691321397ee147ffdc92,bug fix,['d1eabc06749a9410b5671ebed02814fd73379ebb'],False,['kernel-manager.ts']
7a1f4e6af45a98c929b01e855018cb49b31a676f,fix results to display default selection on top,['0b6342c61a39ac7b6f5a729cda287a3229dac64c'],False,"['main.ts', 'resultView.ts']"
8adb01e6ea9563be2661f5dc996357359e32cc01,removed 'debugger;',['31e044a6fcae3bbfe4566a8e38e9304b1d16eab1'],False,['collector.ts']
b86f008838deb398f466a10ae146b46b73f43164,formattig errors for logging,['8adb01e6ea9563be2661f5dc996357359e32cc01'],False,['utils.ts']
b1856506c234c327509266245a5d15d5c9a1cacd,handling errors (to be refactored),['b86f008838deb398f466a10ae146b46b73f43164'],False,"['kernel-manager.ts', 'kernel.ts', 'main.ts']"
88c95e6b53a015be7dbfb1de57ef91c79dd09632,execute code even if startup code fails,['b1856506c234c327509266245a5d15d5c9a1cacd'],False,"['utils.ts', 'kernel-manager.ts']"
ea0dbc5678662351d02651bdd23b5cf47b5f7b81,bug fix,['007e1261b056d3bd852f25c6037f3143b69f0624'],False,['cells.ts']
39233c4ae257d0b95169682f008b0ce81f3dba5e,fixed #324 fixed in jedi master but no release yet,['ea0dbc5678662351d02651bdd23b5cf47b5f7b81'],False,['__init__.py']
c9f523bdd600013c64a6a0cfb6999dcea26d3b44,optimisations to jedi (pass source if changes),['d4a238fbc84440615e2e735a3db7ebbdbefd8f21'],False,"['completion.py', 'definitionProvider.ts', 'hoverProvider.ts', 'jediProxy.ts', 'referenceProvider.ts', 'symbolProvider.ts']"
41cfe3e619e56deab32c4623d74805e706d5a5cd,restored change which fixed #75,['c9f523bdd600013c64a6a0cfb6999dcea26d3b44'],False,['completion.py']
51122499a1230e5779a7e5b66d4f2d3a8e86df6d,changes to #325,['41cfe3e619e56deab32c4623d74805e706d5a5cd'],False,"['refactor.py', 'editor.ts', 'telemetryContracts.ts', 'extension.ts', 'definitionProvider.ts', 'referenceProvider.ts', 'renameProvider.ts', 'proxy.ts']"
6426604c1dab16590dc29b9468aa22d01db6eb76,changed dropdown to checkbox,['51122499a1230e5779a7e5b66d4f2d3a8e86df6d'],False,"['main.ts', 'main.ts', 'resultView.ts']"
